"tabell_navn","aar","kommune_nr","innvkat_3","kjonn","enhet","alder_grupper","tabellvariabel"
"befolkning_alder","2015","1943","befolkningen_ellers","1","personer","20_29","80"
"befolkning_alder","2015","1943","befolkningen_ellers","alle","personer","20_29","140"
"befolkning_alder","2015","1943","innvandrere","0","personer","20_29","3"
"befolkning_alder","2015","1943","innvandrere","1","personer","20_29","0"
"befolkning_alder","2015","1943","innvandrere","alle","personer","20_29","2"
"befolkning_alder","2015","2002","alle","0","personer","20_29","115"
"befolkning_alder","2015","2002","alle","1","personer","20_29","144"
"befolkning_alder","2015","2002","alle","alle","personer","20_29","259"
"befolkning_alder","2015","2002","befolkningen_ellers","0","personer","20_29","98"
"befolkning_alder","2015","2002","befolkningen_ellers","1","personer","20_29","114"
"befolkning_alder","2015","2002","befolkningen_ellers","alle","personer","20_29","212"
"befolkning_alder","2015","2002","innvandrere","0","personer","20_29","17"
"befolkning_alder","2015","2002","innvandrere","1","personer","20_29","30"
"befolkning_alder","2015","2002","innvandrere","alle","personer","20_29","47"
"befolkning_alder","2015","2003","alle","0","personer","20_29","361"
"befolkning_alder","2015","2003","alle","1","personer","20_29","450"
"befolkning_alder","2015","2003","alle","alle","personer","20_29","811"
"befolkning_alder","2015","2003","befolkningen_ellers","0","personer","20_29","289"
"befolkning_alder","2015","2003","befolkningen_ellers","1","personer","20_29","334"
"befolkning_alder","2015","2003","befolkningen_ellers","alle","personer","20_29","623"
"befolkning_alder","2015","2003","innvandrere","0","personer","20_29","72"
"befolkning_alder","2015","2003","innvandrere","1","personer","20_29","116"
"befolkning_alder","2015","2003","innvandrere","alle","personer","20_29","188"
"befolkning_alder","2015","2004","alle","0","personer","20_29","780"
"befolkning_alder","2015","2004","alle","1","personer","20_29","850"
"befolkning_alder","2015","2004","alle","alle","personer","20_29","1630"
"befolkning_alder","2015","2004","befolkningen_ellers","0","personer","20_29","624"
"befolkning_alder","2015","2004","befolkningen_ellers","1","personer","20_29","662"
"befolkning_alder","2015","2004","befolkningen_ellers","alle","personer","20_29","1286"
"befolkning_alder","2015","2004","innvandrere","0","personer","20_29","156"
"befolkning_alder","2015","2004","innvandrere","1","personer","20_29","188"
"befolkning_alder","2015","2004","innvandrere","alle","personer","20_29","344"
"befolkning_alder","2015","2011","alle","0","personer","20_29","192"
"befolkning_alder","2015","2011","alle","1","personer","20_29","203"
"befolkning_alder","2015","2011","alle","alle","personer","20_29","395"
"befolkning_alder","2015","2011","befolkningen_ellers","0","personer","20_29","171"
"befolkning_alder","2015","2011","befolkningen_ellers","1","personer","20_29","195"
"befolkning_alder","2015","2011","befolkningen_ellers","alle","personer","20_29","366"
"befolkning_alder","2015","2011","innvandrere","0","personer","20_29","21"
"befolkning_alder","2015","2011","innvandrere","1","personer","20_29","8"
"befolkning_alder","2015","2011","innvandrere","alle","personer","20_29","29"
"befolkning_alder","2015","2012","alle","0","personer","20_29","1445"
"befolkning_alder","2015","2012","alle","1","personer","20_29","1530"
"befolkning_alder","2015","2012","alle","alle","personer","20_29","2975"
"befolkning_alder","2015","2012","befolkningen_ellers","0","personer","20_29","1260"
"befolkning_alder","2015","2012","befolkningen_ellers","1","personer","20_29","1323"
"befolkning_alder","2015","2012","befolkningen_ellers","alle","personer","20_29","2583"
"befolkning_alder","2015","2012","innvandrere","0","personer","20_29","185"
"befolkning_alder","2015","2012","innvandrere","1","personer","20_29","207"
"befolkning_alder","2015","2012","innvandrere","alle","personer","20_29","392"
"befolkning_alder","2015","2014","alle","0","personer","20_29","47"
"befolkning_alder","2015","2014","alle","1","personer","20_29","55"
"befolkning_alder","2015","2014","alle","alle","personer","20_29","102"
"befolkning_alder","2015","2014","befolkningen_ellers","0","personer","20_29","38"
"befolkning_alder","2015","2014","befolkningen_ellers","1","personer","20_29","45"
"befolkning_alder","2015","2014","befolkningen_ellers","alle","personer","20_29","83"
"befolkning_alder","2015","2014","innvandrere","0","personer","20_29","9"
"befolkning_alder","2015","2014","innvandrere","1","personer","20_29","10"
"befolkning_alder","2015","2014","innvandrere","alle","personer","20_29","19"
"befolkning_alder","2015","2015","alle","0","personer","20_29","50"
"befolkning_alder","2015","2015","alle","1","personer","20_29","75"
"befolkning_alder","2015","2015","alle","alle","personer","20_29","125"
"befolkning_alder","2015","2015","befolkningen_ellers","0","personer","20_29","33"
"befolkning_alder","2015","2015","befolkningen_ellers","1","personer","20_29","51"
"befolkning_alder","2015","2015","befolkningen_ellers","alle","personer","20_29","84"
"befolkning_alder","2015","2015","innvandrere","0","personer","20_29","17"
"befolkning_alder","2015","2015","innvandrere","1","personer","20_29","24"
"befolkning_alder","2015","2015","innvandrere","alle","personer","20_29","41"
"befolkning_alder","2015","2017","alle","0","personer","20_29","43"
"befolkning_alder","2015","2017","alle","1","personer","20_29","47"
"befolkning_alder","2015","2017","alle","alle","personer","20_29","90"
"befolkning_alder","2015","2017","befolkningen_ellers","0","personer","20_29","37"
"befolkning_alder","2015","2017","befolkningen_ellers","1","personer","20_29","40"
"befolkning_alder","2015","2017","befolkningen_ellers","alle","personer","20_29","77"
"befolkning_alder","2015","2017","innvandrere","0","personer","20_29","6"
"befolkning_alder","2015","2017","innvandrere","1","personer","20_29","7"
"befolkning_alder","2015","2017","innvandrere","alle","personer","20_29","13"
"befolkning_alder","2015","2018","alle","0","personer","20_29","62"
"befolkning_alder","2015","2018","alle","1","personer","20_29","64"
"befolkning_alder","2015","2018","alle","alle","personer","20_29","126"
"befolkning_alder","2015","2018","befolkningen_ellers","0","personer","20_29","52"
"befolkning_alder","2015","2018","befolkningen_ellers","1","personer","20_29","46"
"befolkning_alder","2015","2018","befolkningen_ellers","alle","personer","20_29","98"
"befolkning_alder","2015","2018","innvandrere","0","personer","20_29","10"
"befolkning_alder","2015","2018","innvandrere","1","personer","20_29","18"
"befolkning_alder","2015","2018","innvandrere","alle","personer","20_29","28"
"befolkning_alder","2015","2019","alle","0","personer","20_29","195"
"befolkning_alder","2015","2019","alle","1","personer","20_29","218"
"befolkning_alder","2015","2019","alle","alle","personer","20_29","413"
"befolkning_alder","2015","2019","befolkningen_ellers","0","personer","20_29","167"
"befolkning_alder","2015","2019","befolkningen_ellers","1","personer","20_29","188"
"befolkning_alder","2015","2019","befolkningen_ellers","alle","personer","20_29","355"
"befolkning_alder","2015","2019","innvandrere","0","personer","20_29","28"
"befolkning_alder","2015","2019","innvandrere","1","personer","20_29","30"
"befolkning_alder","2015","2019","innvandrere","alle","personer","20_29","58"
"befolkning_alder","2015","2020","alle","0","personer","20_29","218"
"befolkning_alder","2015","2020","alle","1","personer","20_29","227"
"befolkning_alder","2015","2020","alle","alle","personer","20_29","445"
"befolkning_alder","2015","2020","befolkningen_ellers","0","personer","20_29","195"
"befolkning_alder","2015","2020","befolkningen_ellers","1","personer","20_29","198"
"befolkning_alder","2015","2020","befolkningen_ellers","alle","personer","20_29","393"
"befolkning_alder","2015","2020","innvandrere","0","personer","20_29","23"
"befolkning_alder","2015","2020","innvandrere","1","personer","20_29","29"
"befolkning_alder","2015","2020","innvandrere","alle","personer","20_29","52"
"befolkning_alder","2015","2021","alle","0","personer","20_29","167"
"befolkning_alder","2015","2021","alle","1","personer","20_29","203"
"befolkning_alder","2015","2021","alle","alle","personer","20_29","370"
"befolkning_alder","2015","2021","befolkningen_ellers","0","personer","20_29","160"
"befolkning_alder","2015","2021","befolkningen_ellers","1","personer","20_29","196"
"befolkning_alder","2015","2021","befolkningen_ellers","alle","personer","20_29","356"
"befolkning_alder","2015","2021","innvandrere","0","personer","20_29","7"
"befolkning_alder","2015","2021","innvandrere","1","personer","20_29","7"
"befolkning_alder","2015","2021","innvandrere","alle","personer","20_29","14"
"befolkning_alder","2015","2022","alle","0","personer","20_29","60"
"befolkning_alder","2015","2022","alle","1","personer","20_29","89"
"befolkning_alder","2015","2022","alle","alle","personer","20_29","149"
"befolkning_alder","2015","2022","befolkningen_ellers","0","personer","20_29","50"
"befolkning_alder","2015","2022","befolkningen_ellers","1","personer","20_29","74"
"befolkning_alder","2015","2022","befolkningen_ellers","alle","personer","20_29","124"
"befolkning_alder","2015","2022","innvandrere","0","personer","20_29","10"
"befolkning_alder","2015","2022","innvandrere","1","personer","20_29","15"
"befolkning_alder","2015","2022","innvandrere","alle","personer","20_29","25"
"befolkning_alder","2015","2023","alle","0","personer","20_29","61"
"befolkning_alder","2015","2023","alle","1","personer","20_29","87"
"befolkning_alder","2015","2023","alle","alle","personer","20_29","148"
"befolkning_alder","2015","2023","befolkningen_ellers","0","personer","20_29","41"
"befolkning_alder","2015","2023","befolkningen_ellers","1","personer","20_29","56"
"befolkning_alder","2015","2023","befolkningen_ellers","alle","personer","20_29","97"
"befolkning_alder","2015","2023","innvandrere","0","personer","20_29","20"
"befolkning_alder","2015","2023","innvandrere","1","personer","20_29","31"
"befolkning_alder","2015","2023","innvandrere","alle","personer","20_29","51"
"befolkning_alder","2015","2024","alle","0","personer","20_29","64"
"befolkning_alder","2015","2024","alle","1","personer","20_29","86"
"befolkning_alder","2015","2024","alle","alle","personer","20_29","150"
"befolkning_alder","2015","2024","befolkningen_ellers","0","personer","20_29","50"
"befolkning_alder","2015","2024","befolkningen_ellers","1","personer","20_29","61"
"befolkning_alder","2015","2024","befolkningen_ellers","alle","personer","20_29","111"
"befolkning_alder","2015","2024","innvandrere","0","personer","20_29","14"
"befolkning_alder","2015","2024","innvandrere","1","personer","20_29","25"
"befolkning_alder","2015","2024","innvandrere","alle","personer","20_29","39"
"befolkning_alder","2015","2025","alle","0","personer","20_29","159"
"befolkning_alder","2015","2025","alle","1","personer","20_29","189"
"befolkning_alder","2015","2025","alle","alle","personer","20_29","348"
"befolkning_alder","2015","2025","befolkningen_ellers","0","personer","20_29","140"
"befolkning_alder","2015","2025","befolkningen_ellers","1","personer","20_29","167"
"befolkning_alder","2015","2025","befolkningen_ellers","alle","personer","20_29","307"
"befolkning_alder","2015","2025","innvandrere","0","personer","20_29","19"
"befolkning_alder","2015","2025","innvandrere","1","personer","20_29","22"
"befolkning_alder","2015","2025","innvandrere","alle","personer","20_29","41"
"befolkning_alder","2015","2027","alle","0","personer","20_29","46"
"befolkning_alder","2015","2027","alle","1","personer","20_29","62"
"befolkning_alder","2015","2027","alle","alle","personer","20_29","108"
"befolkning_alder","2015","2027","befolkningen_ellers","0","personer","20_29","38"
"befolkning_alder","2015","2027","befolkningen_ellers","1","personer","20_29","53"
"befolkning_alder","2015","2027","befolkningen_ellers","alle","personer","20_29","91"
"befolkning_alder","2015","2027","innvandrere","0","personer","20_29","8"
"befolkning_alder","2015","2027","innvandrere","1","personer","20_29","9"
"befolkning_alder","2015","2027","innvandrere","alle","personer","20_29","17"
"befolkning_alder","2015","2028","alle","0","personer","20_29","133"
"befolkning_alder","2015","2028","alle","1","personer","20_29","177"
"befolkning_alder","2015","2028","alle","alle","personer","20_29","310"
"befolkning_alder","2015","2028","befolkningen_ellers","0","personer","20_29","81"
"befolkning_alder","2015","2028","befolkningen_ellers","1","personer","20_29","119"
"befolkning_alder","2015","2028","befolkningen_ellers","alle","personer","20_29","200"
"befolkning_alder","2015","2028","innvandrere","0","personer","20_29","52"
"befolkning_alder","2015","2028","innvandrere","1","personer","20_29","58"
"befolkning_alder","2015","2028","innvandrere","alle","personer","20_29","110"
"befolkning_alder","2015","2030","alle","0","personer","20_29","713"
"befolkning_alder","2015","2030","alle","1","personer","20_29","799"
"befolkning_alder","2015","2030","alle","alle","personer","20_29","1512"
"befolkning_alder","2015","2030","befolkningen_ellers","0","personer","20_29","578"
"befolkning_alder","2015","2030","befolkningen_ellers","1","personer","20_29","648"
"befolkning_alder","2015","2030","befolkningen_ellers","alle","personer","20_29","1226"
