"kommune_nr","bosetting","aar","enhet","tabellvariabel","tabell_navn"
"1017","anmodning","2016","personer","40","bosetting_anmodede"
"1018","anmodning","2016","personer","65","bosetting_anmodede"
"1021","anmodning","2016","personer","25","bosetting_anmodede"
"1026","anmodning","2016","personer","10","bosetting_anmodede"
"1027","anmodning","2016","personer","20","bosetting_anmodede"
"1029","anmodning","2016","personer","35","bosetting_anmodede"
"1032","anmodning","2016","personer","60","bosetting_anmodede"
"1034","anmodning","2016","personer","15","bosetting_anmodede"
"1037","anmodning","2016","personer","40","bosetting_anmodede"
"1046","anmodning","2016","personer","15","bosetting_anmodede"
"1101","anmodning","2016","personer","50","bosetting_anmodede"
"1102","anmodning","2016","personer","170","bosetting_anmodede"
"1103","anmodning","2016","personer","370","bosetting_anmodede"
"1106","anmodning","2016","personer","105","bosetting_anmodede"
"1111","anmodning","2016","personer","25","bosetting_anmodede"
"1112","anmodning","2016","personer","25","bosetting_anmodede"
"1114","anmodning","2016","personer","20","bosetting_anmodede"
"1119","anmodning","2016","personer","55","bosetting_anmodede"
"1120","anmodning","2016","personer","55","bosetting_anmodede"
"1121","anmodning","2016","personer","55","bosetting_anmodede"
"1122","anmodning","2016","personer","45","bosetting_anmodede"
"1124","anmodning","2016","personer","75","bosetting_anmodede"
"1127","anmodning","2016","personer","50","bosetting_anmodede"
"1129","anmodning","2016","personer","20","bosetting_anmodede"
"1130","anmodning","2016","personer","45","bosetting_anmodede"
"1133","anmodning","2016","personer","30","bosetting_anmodede"
"1134","anmodning","2016","personer","30","bosetting_anmodede"
"1135","anmodning","2016","personer","30","bosetting_anmodede"
"1141","anmodning","2016","personer","20","bosetting_anmodede"
"1142","anmodning","2016","personer","35","bosetting_anmodede"
"1144","anmodning","2016","personer","12","bosetting_anmodede"
"1145","anmodning","2016","personer","12","bosetting_anmodede"
"1146","anmodning","2016","personer","45","bosetting_anmodede"
"1149","anmodning","2016","personer","115","bosetting_anmodede"
"1151","anmodning","2016","personer","12","bosetting_anmodede"
"1160","anmodning","2016","personer","35","bosetting_anmodede"
"1201","anmodning","2016","personer","720","bosetting_anmodede"
"1211","anmodning","2016","personer","20","bosetting_anmodede"
"1216","anmodning","2016","personer","25","bosetting_anmodede"
"1219","anmodning","2016","personer","50","bosetting_anmodede"
"1221","anmodning","2016","personer","60","bosetting_anmodede"
"1222","anmodning","2016","personer","25","bosetting_anmodede"
"1223","anmodning","2016","personer","14","bosetting_anmodede"
"1224","anmodning","2016","personer","50","bosetting_anmodede"
"1227","anmodning","2016","personer","15","bosetting_anmodede"
"1228","anmodning","2016","personer","40","bosetting_anmodede"
"1231","anmodning","2016","personer","30","bosetting_anmodede"
"1232","anmodning","2016","personer","15","bosetting_anmodede"
"1233","anmodning","2016","personer","20","bosetting_anmodede"
"1234","anmodning","2016","personer","15","bosetting_anmodede"
"1235","anmodning","2016","personer","60","bosetting_anmodede"
"1238","anmodning","2016","personer","40","bosetting_anmodede"
"1241","anmodning","2016","personer","30","bosetting_anmodede"
"1242","anmodning","2016","personer","25","bosetting_anmodede"
"1243","anmodning","2016","personer","65","bosetting_anmodede"
"1244","anmodning","2016","personer","25","bosetting_anmodede"
"1245","anmodning","2016","personer","35","bosetting_anmodede"
"1246","anmodning","2016","personer","75","bosetting_anmodede"
"1247","anmodning","2016","personer","80","bosetting_anmodede"
"1251","anmodning","2016","personer","25","bosetting_anmodede"
"1252","anmodning","2016","personer","12","bosetting_anmodede"
"1253","anmodning","2016","personer","28","bosetting_anmodede"
"1256","anmodning","2016","personer","35","bosetting_anmodede"
"1259","anmodning","2016","personer","35","bosetting_anmodede"
"1260","anmodning","2016","personer","25","bosetting_anmodede"
"1263","anmodning","2016","personer","55","bosetting_anmodede"
"1264","anmodning","2016","personer","12","bosetting_anmodede"
"1265","anmodning","2016","personer","12","bosetting_anmodede"
"1266","anmodning","2016","personer","19","bosetting_anmodede"
"1401","anmodning","2016","personer","55","bosetting_anmodede"
"1411","anmodning","2016","personer","20","bosetting_anmodede"
"1412","anmodning","2016","personer","15","bosetting_anmodede"
"1413","anmodning","2016","personer","20","bosetting_anmodede"
"1416","anmodning","2016","personer","25","bosetting_anmodede"
"1417","anmodning","2016","personer","20","bosetting_anmodede"
"1418","anmodning","2016","personer","20","bosetting_anmodede"
"1419","anmodning","2016","personer","20","bosetting_anmodede"
"1420","anmodning","2016","personer","45","bosetting_anmodede"
"1421","anmodning","2016","personer","15","bosetting_anmodede"
"1422","anmodning","2016","personer","20","bosetting_anmodede"
"1424","anmodning","2016","personer","20","bosetting_anmodede"
"1426","anmodning","2016","personer","20","bosetting_anmodede"
"1428","anmodning","2016","personer","20","bosetting_anmodede"
"1429","anmodning","2016","personer","20","bosetting_anmodede"
"1430","anmodning","2016","personer","30","bosetting_anmodede"
"1431","anmodning","2016","personer","20","bosetting_anmodede"
"1432","anmodning","2016","personer","55","bosetting_anmodede"
"1433","anmodning","2016","personer","20","bosetting_anmodede"
"1438","anmodning","2016","personer","25","bosetting_anmodede"
"1439","anmodning","2016","personer","25","bosetting_anmodede"
"1441","anmodning","2016","personer","20","bosetting_anmodede"
"1443","anmodning","2016","personer","40","bosetting_anmodede"
"1444","anmodning","2016","personer","15","bosetting_anmodede"
"1445","anmodning","2016","personer","35","bosetting_anmodede"
"1449","anmodning","2016","personer","45","bosetting_anmodede"
"1502","anmodning","2016","personer","95","bosetting_anmodede"
"1504","anmodning","2016","personer","150","bosetting_anmodede"
"1505","anmodning","2016","personer","80","bosetting_anmodede"
"1511","anmodning","2016","personer","20","bosetting_anmodede"
"1514","anmodning","2016","personer","14","bosetting_anmodede"
"1515","anmodning","2016","personer","40","bosetting_anmodede"
"1516","anmodning","2016","personer","32","bosetting_anmodede"
"1517","anmodning","2016","personer","20","bosetting_anmodede"
"1519","anmodning","2016","personer","40","bosetting_anmodede"
"1520","anmodning","2016","personer","40","bosetting_anmodede"
"1523","anmodning","2016","personer","14","bosetting_anmodede"
"1524","anmodning","2016","personer","10","bosetting_anmodede"
"1525","anmodning","2016","personer","17","bosetting_anmodede"
"1526","anmodning","2016","personer","10","bosetting_anmodede"
"1528","anmodning","2016","personer","27","bosetting_anmodede"
"1529","anmodning","2016","personer","17","bosetting_anmodede"
"1531","anmodning","2016","personer","35","bosetting_anmodede"
"1532","anmodning","2016","personer","25","bosetting_anmodede"
"1534","anmodning","2016","personer","40","bosetting_anmodede"
"1535","anmodning","2016","personer","20","bosetting_anmodede"
"1539","anmodning","2016","personer","25","bosetting_anmodede"
"1543","anmodning","2016","personer","17","bosetting_anmodede"
"1545","anmodning","2016","personer","14","bosetting_anmodede"
"1546","anmodning","2016","personer","15","bosetting_anmodede"
"1547","anmodning","2016","personer","24","bosetting_anmodede"
"1548","anmodning","2016","personer","40","bosetting_anmodede"
"1551","anmodning","2016","personer","15","bosetting_anmodede"
"1554","anmodning","2016","personer","20","bosetting_anmodede"
"1557","anmodning","2016","personer","15","bosetting_anmodede"
"1560","anmodning","2016","personer","15","bosetting_anmodede"
"1563","anmodning","2016","personer","40","bosetting_anmodede"
"1566","anmodning","2016","personer","24","bosetting_anmodede"
"1567","anmodning","2016","personer","17","bosetting_anmodede"
"1571","anmodning","2016","personer","17","bosetting_anmodede"
"1573","anmodning","2016","personer","17","bosetting_anmodede"
"1576","anmodning","2016","personer","17","bosetting_anmodede"
"1601","anmodning","2016","personer","650","bosetting_anmodede"
"1612","anmodning","2016","personer","17","bosetting_anmodede"
"1613","anmodning","2016","personer","10","bosetting_anmodede"
"1617","anmodning","2016","personer","20","bosetting_anmodede"
"1620","anmodning","2016","personer","20","bosetting_anmodede"
"1621","anmodning","2016","personer","20","bosetting_anmodede"
"1622","anmodning","2016","personer","10","bosetting_anmodede"
"1624","anmodning","2016","personer","25","bosetting_anmodede"
"1627","anmodning","2016","personer","20","bosetting_anmodede"
"1630","anmodning","2016","personer","17","bosetting_anmodede"
"1632","anmodning","2016","personer","10","bosetting_anmodede"
"1633","anmodning","2016","personer","10","bosetting_anmodede"
"1634","anmodning","2016","personer","27","bosetting_anmodede"
"1635","anmodning","2016","personer","17","bosetting_anmodede"
"1636","anmodning","2016","personer","17","bosetting_anmodede"
"1638","anmodning","2016","personer","48","bosetting_anmodede"
"1640","anmodning","2016","personer","20","bosetting_anmodede"
"1644","anmodning","2016","personer","14","bosetting_anmodede"
"1648","anmodning","2016","personer","25","bosetting_anmodede"
"1653","anmodning","2016","personer","56","bosetting_anmodede"
"1657","anmodning","2016","personer","32","bosetting_anmodede"
"1662","anmodning","2016","personer","25","bosetting_anmodede"
"1663","anmodning","2016","personer","48","bosetting_anmodede"
"1664","anmodning","2016","personer","20","bosetting_anmodede"
"1665","anmodning","2016","personer","15","bosetting_anmodede"
"1702","anmodning","2016","personer","75","bosetting_anmodede"
"1703","anmodning","2016","personer","53","bosetting_anmodede"
"1711","anmodning","2016","personer","20","bosetting_anmodede"
"1714","anmodning","2016","personer","80","bosetting_anmodede"
"1717","anmodning","2016","personer","14","bosetting_anmodede"
"1718","anmodning","2016","personer","17","bosetting_anmodede"
"1719","anmodning","2016","personer","71","bosetting_anmodede"
"1721","anmodning","2016","personer","56","bosetting_anmodede"
"1724","anmodning","2016","personer","17","bosetting_anmodede"
"1725","anmodning","2016","personer","14","bosetting_anmodede"
"1736","anmodning","2016","personer","17","bosetting_anmodede"
"1738","anmodning","2016","personer","14","bosetting_anmodede"
"1739","anmodning","2016","personer","10","bosetting_anmodede"
"1740","anmodning","2016","personer","14","bosetting_anmodede"
"1742","anmodning","2016","personer","17","bosetting_anmodede"
"1743","anmodning","2016","personer","12","bosetting_anmodede"
"1744","anmodning","2016","personer","17","bosetting_anmodede"
"1748","anmodning","2016","personer","10","bosetting_anmodede"
"1749","anmodning","2016","personer","10","bosetting_anmodede"
"1750","anmodning","2016","personer","20","bosetting_anmodede"
"1751","anmodning","2016","personer","56","bosetting_anmodede"
"1755","anmodning","2016","personer","10","bosetting_anmodede"
"1756","anmodning","2016","personer","32","bosetting_anmodede"
"1804","anmodning","2016","personer","140","bosetting_anmodede"
"1805","anmodning","2016","personer","75","bosetting_anmodede"
"1811","anmodning","2016","personer","20","bosetting_anmodede"
"1812","anmodning","2016","personer","20","bosetting_anmodede"
"1813","anmodning","2016","personer","50","bosetting_anmodede"
"1815","anmodning","2016","personer","20","bosetting_anmodede"
"1816","anmodning","2016","personer","20","bosetting_anmodede"
"1818","anmodning","2016","personer","25","bosetting_anmodede"
"1820","anmodning","2016","personer","60","bosetting_anmodede"
"1822","anmodning","2016","personer","35","bosetting_anmodede"
"1824","anmodning","2016","personer","50","bosetting_anmodede"
"1825","anmodning","2016","personer","25","bosetting_anmodede"
"1826","anmodning","2016","personer","20","bosetting_anmodede"
"1827","anmodning","2016","personer","20","bosetting_anmodede"
"1828","anmodning","2016","personer","40","bosetting_anmodede"
"1832","anmodning","2016","personer","20","bosetting_anmodede"
"1833","anmodning","2016","personer","80","bosetting_anmodede"
"1834","anmodning","2016","personer","20","bosetting_anmodede"
"1835","anmodning","2016","personer","15","bosetting_anmodede"
"1836","anmodning","2016","personer","20","bosetting_anmodede"
"1837","anmodning","2016","personer","30","bosetting_anmodede"
"1838","anmodning","2016","personer","30","bosetting_anmodede"
"1839","anmodning","2016","personer","20","bosetting_anmodede"
"1840","anmodning","2016","personer","40","bosetting_anmodede"
"1841","anmodning","2016","personer","50","bosetting_anmodede"
"1845","anmodning","2016","personer","20","bosetting_anmodede"
"1848","anmodning","2016","personer","20","bosetting_anmodede"
"1849","anmodning","2016","personer","30","bosetting_anmodede"
"1850","anmodning","2016","personer","15","bosetting_anmodede"
"1851","anmodning","2016","personer","20","bosetting_anmodede"
"1852","anmodning","2016","personer","20","bosetting_anmodede"
"1853","anmodning","2016","personer","40","bosetting_anmodede"
"1854","anmodning","2016","personer","30","bosetting_anmodede"
"1856","anmodning","2016","personer","15","bosetting_anmodede"
"1857","anmodning","2016","personer","15","bosetting_anmodede"
"1859","anmodning","2016","personer","20","bosetting_anmodede"
"1860","anmodning","2016","personer","55","bosetting_anmodede"
"1865","anmodning","2016","personer","65","bosetting_anmodede"
"1866","anmodning","2016","personer","55","bosetting_anmodede"
"1867","anmodning","2016","personer","20","bosetting_anmodede"
"1868","anmodning","2016","personer","21","bosetting_anmodede"
"1870","anmodning","2016","personer","55","bosetting_anmodede"
"1871","anmodning","2016","personer","50","bosetting_anmodede"
"1874","anmodning","2016","personer","20","bosetting_anmodede"
"1902","anmodning","2016","personer","195","bosetting_anmodede"
"1903","anmodning","2016","personer","90","bosetting_anmodede"
"1911","anmodning","2016","personer","20","bosetting_anmodede"
"1913","anmodning","2016","personer","15","bosetting_anmodede"
"1917","anmodning","2016","personer","20","bosetting_anmodede"
"1919","anmodning","2016","personer","15","bosetting_anmodede"
"1920","anmodning","2016","personer","20","bosetting_anmodede"
"1922","anmodning","2016","personer","21","bosetting_anmodede"
"1923","anmodning","2016","personer","30","bosetting_anmodede"
"1924","anmodning","2016","personer","20","bosetting_anmodede"
