"kommune_nr","avslutta","kjonn","avslstat4","aar","enhet","tabellvariabel","tabell_navn"
"1836","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1837","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1838","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1839","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1840","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1841","treaar","alle","arbutd","2014","prosent","50","intro_status_arbutd"
"1845","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1848","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1849","treaar","alle","arbutd","2014","prosent","100","intro_status_arbutd"
"1850","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1851","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1852","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1853","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1854","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1856","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1857","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1859","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1860","treaar","alle","arbutd","2014","prosent","75","intro_status_arbutd"
"1865","treaar","alle","arbutd","2014","prosent","52","intro_status_arbutd"
"1866","treaar","alle","arbutd","2014","prosent","60","intro_status_arbutd"
"1867","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1868","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1870","treaar","alle","arbutd","2014","prosent","71","intro_status_arbutd"
"1871","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1874","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1902","treaar","alle","arbutd","2014","prosent","80","intro_status_arbutd"
"1903","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1911","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1913","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1917","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1919","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1920","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1922","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1923","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1924","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1925","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1926","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1927","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1928","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1929","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1931","treaar","alle","arbutd","2014","prosent","75","intro_status_arbutd"
"1933","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1936","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1938","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1939","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1940","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1941","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"1942","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"1943","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2002","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2003","treaar","alle","arbutd","2014","prosent","57","intro_status_arbutd"
"2004","treaar","alle","arbutd","2014","prosent","71","intro_status_arbutd"
"2011","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2012","treaar","alle","arbutd","2014","prosent","68","intro_status_arbutd"
"2014","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2015","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2017","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2018","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2019","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"2020","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2021","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2022","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2023","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2024","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2025","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2027","treaar","alle","arbutd","2014","prosent","0","intro_status_arbutd"
"2028","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"2030","treaar","alle","arbutd","2014","prosent",":","intro_status_arbutd"
"0101","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0104","treaar","alle","ledig_tiltak","2014","prosent","30","intro_status_arbutd"
"0105","treaar","alle","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"0106","treaar","alle","ledig_tiltak","2014","prosent","12","intro_status_arbutd"
"0111","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0118","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0119","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0121","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0122","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0123","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0124","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0125","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0127","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0128","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0135","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0136","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0137","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0138","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0211","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0213","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0214","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0215","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0216","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0217","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0219","treaar","alle","ledig_tiltak","2014","prosent","11","intro_status_arbutd"
"0220","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0221","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0226","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0227","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0228","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0229","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0230","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0231","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0233","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0234","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0235","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0236","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0237","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0238","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0239","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0301","treaar","alle","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"0402","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0403","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0412","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0415","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0417","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0418","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0419","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0420","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0423","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0425","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0426","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0427","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0428","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0429","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0430","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0432","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0434","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0436","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0437","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0438","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0439","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0441","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0501","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0502","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0511","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0512","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0513","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0514","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0515","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0516","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0517","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0519","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0520","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0521","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0522","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0528","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0529","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0532","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0533","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0534","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0536","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0538","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0540","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0541","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0542","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0543","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0544","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0545","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0602","treaar","alle","ledig_tiltak","2014","prosent","14","intro_status_arbutd"
"0604","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0605","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0612","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0615","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0616","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0617","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0618","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0619","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0620","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0621","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0622","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0623","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0624","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0625","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0626","treaar","alle","ledig_tiltak","2014","prosent","15","intro_status_arbutd"
"0627","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0628","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0631","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0632","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0633","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0701","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0702","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0704","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0706","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0709","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0711","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0713","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0714","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0716","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0719","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0720","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0722","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0723","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0728","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0805","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0806","treaar","alle","ledig_tiltak","2014","prosent","10","intro_status_arbutd"
"0807","treaar","alle","ledig_tiltak","2014","prosent","31","intro_status_arbutd"
"0811","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
"0814","treaar","alle","ledig_tiltak","2014","prosent",":","intro_status_arbutd"
"0815","treaar","alle","ledig_tiltak","2014","prosent","20","intro_status_arbutd"
"0817","treaar","alle","ledig_tiltak","2014","prosent","0","intro_status_arbutd"
