aar,naringsregion_nr,innvkat_3,vreg_3,kjonn,tabellvariabel,tabell_navn,enhet
2007,70,innvandrere,alle,0,0.00,ikke_arbutd_innvkat_land,prosent
2007,70,innvandrere,alle,1,0.00,ikke_arbutd_innvkat_land,prosent
2007,70,innvandrere,alle,alle,0.00,ikke_arbutd_innvkat_land,prosent
2007,71,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,alle,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2007,71,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2007,71,alle,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,71,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,71,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,71,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,1,1,0.00,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,71,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,alle,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,72,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,72,alle,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,alle,2,0,0.03,ikke_arbutd_innvkat_land,prosent
2007,72,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,2,0,0.03,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,72,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,73,alle,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,73,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,73,alle,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,73,alle,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,alle,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2007,73,alle,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,alle,alle,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,alle,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,73,alle,alle,alle,0.08,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,1,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,alle,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,73,innvandrere,alle,alle,0.08,ikke_arbutd_innvkat_land,prosent
2007,74,alle,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,74,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,74,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,74,alle,2,0,0.15,ikke_arbutd_innvkat_land,prosent
2007,74,alle,2,1,0.12,ikke_arbutd_innvkat_land,prosent
2007,74,alle,2,alle,0.14,ikke_arbutd_innvkat_land,prosent
2007,74,alle,alle,0,0.12,ikke_arbutd_innvkat_land,prosent
2007,74,alle,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,74,alle,alle,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,2,0,0.15,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,2,1,0.12,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,2,alle,0.14,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,alle,0,0.12,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,74,innvandrere,alle,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,75,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,75,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,75,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2007,75,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,75,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,75,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2007,75,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,75,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,75,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,75,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,76,alle,1,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,76,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,76,alle,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,alle,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,76,alle,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,76,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,76,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,1,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,2,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,2,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,76,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,77,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,alle,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,77,alle,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,77,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,77,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,78,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,78,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,78,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,78,alle,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,alle,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,alle,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,78,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,78,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,78,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,79,alle,1,0,0.13,ikke_arbutd_innvkat_land,prosent
2007,79,alle,1,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,79,alle,1,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,79,alle,2,0,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,alle,2,1,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,alle,2,alle,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,alle,alle,0,0.14,ikke_arbutd_innvkat_land,prosent
2007,79,alle,alle,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,79,alle,alle,alle,0.13,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,1,0,0.13,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,1,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,1,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,2,0,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,2,1,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,2,alle,0.15,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,alle,0,0.14,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,alle,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,79,innvandrere,alle,alle,0.13,ikke_arbutd_innvkat_land,prosent
2007,80,alle,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,80,alle,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,80,alle,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,80,alle,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,80,alle,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,80,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,alle,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,1,1,0.04,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,2,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,alle,1,0.05,ikke_arbutd_innvkat_land,prosent
2007,80,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,81,alle,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,81,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,81,alle,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,81,alle,2,0,0.17,ikke_arbutd_innvkat_land,prosent
2007,81,alle,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,81,alle,2,alle,0.14,ikke_arbutd_innvkat_land,prosent
2007,81,alle,alle,0,0.13,ikke_arbutd_innvkat_land,prosent
2007,81,alle,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,81,alle,alle,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,1,alle,0.05,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,2,0,0.17,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,2,alle,0.14,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,alle,0,0.13,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,81,innvandrere,alle,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,82,alle,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,alle,1,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,82,alle,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,82,alle,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,82,alle,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2007,82,alle,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,82,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,alle,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,alle,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,1,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,1,1,0.06,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,1,alle,0.06,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,2,0,0.09,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,2,1,0.10,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,2,alle,0.09,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2007,82,innvandrere,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2007,83,alle,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,alle,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2007,83,alle,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,83,alle,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,83,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,83,alle,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,83,alle,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,1,0,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,alle,1,0.08,ikke_arbutd_innvkat_land,prosent
2007,83,innvandrere,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,01,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,01,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,01,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,01,alle,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2008,01,alle,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2008,01,alle,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2008,01,alle,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,01,alle,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,01,alle,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,2,0,0.08,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,2,1,0.09,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,2,alle,0.08,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,alle,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,alle,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,01,innvandrere,alle,alle,0.06,ikke_arbutd_innvkat_land,prosent
2008,02,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,02,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,02,alle,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,alle,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,alle,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,alle,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,alle,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,02,alle,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,2,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,2,1,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,2,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,alle,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,alle,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,02,innvandrere,alle,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,03,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2008,03,alle,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,alle,2,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,03,alle,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,alle,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,alle,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,03,alle,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,2,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,2,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,2,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,alle,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,alle,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,03,innvandrere,alle,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,04,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,04,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,04,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,04,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,04,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,04,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,04,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,04,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,04,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,04,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,05,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,05,alle,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,05,alle,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2008,05,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,05,alle,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2008,05,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,05,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,05,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,05,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,1,1,0.01,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,1,alle,0.02,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,2,1,0.08,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,05,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,06,alle,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,06,alle,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,06,alle,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,06,alle,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2008,06,alle,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2008,06,alle,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2008,06,alle,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2008,06,alle,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2008,06,alle,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,1,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,1,1,0.03,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,1,alle,0.04,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,2,0,0.10,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,2,1,0.11,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,2,alle,0.10,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,alle,0,0.08,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,alle,1,0.07,ikke_arbutd_innvkat_land,prosent
2008,06,innvandrere,alle,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,07,alle,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,07,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,07,alle,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,07,alle,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,07,alle,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,07,alle,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,07,alle,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,07,alle,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,07,alle,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,1,0,0.05,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,1,1,0.02,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,1,alle,0.03,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,2,0,0.07,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,2,1,0.06,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,2,alle,0.07,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,alle,0,0.06,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,alle,1,0.04,ikke_arbutd_innvkat_land,prosent
2008,07,innvandrere,alle,alle,0.05,ikke_arbutd_innvkat_land,prosent
2008,08,alle,1,0,0.04,ikke_arbutd_innvkat_land,prosent
2008,08,alle,1,1,0.02,ikke_arbutd_innvkat_land,prosent
