aar,kommune_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2014,1149,innvandrere,alle,189,arbledige_innvkat_land,personer
2014,1106,alle,1,190,arbledige_innvkat_land,personer
2014,1106,innvandrere,1,190,arbledige_innvkat_land,personer
2006,1102,alle,alle,191,arbledige_innvkat_land,personer
2006,1102,innvandrere,alle,191,arbledige_innvkat_land,personer
2008,0219,alle,2,191,arbledige_innvkat_land,personer
2008,0219,innvandrere,2,191,arbledige_innvkat_land,personer
2014,0709,alle,alle,192,arbledige_innvkat_land,personer
2014,0709,innvandrere,alle,192,arbledige_innvkat_land,personer
2013,0906,alle,2,194,arbledige_innvkat_land,personer
2013,0906,innvandrere,2,194,arbledige_innvkat_land,personer
2007,0105,alle,2,195,arbledige_innvkat_land,personer
2007,0105,innvandrere,2,195,arbledige_innvkat_land,personer
2006,0230,alle,alle,196,arbledige_innvkat_land,personer
2006,0230,innvandrere,alle,196,arbledige_innvkat_land,personer
2008,1102,alle,alle,196,arbledige_innvkat_land,personer
2008,1102,innvandrere,alle,196,arbledige_innvkat_land,personer
2012,0213,alle,alle,196,arbledige_innvkat_land,personer
2012,0213,innvandrere,alle,196,arbledige_innvkat_land,personer
2014,0220,alle,1,197,arbledige_innvkat_land,personer
2014,0220,innvandrere,1,197,arbledige_innvkat_land,personer
2007,0231,alle,2,199,arbledige_innvkat_land,personer
2007,0231,innvandrere,2,199,arbledige_innvkat_land,personer
2009,0704,alle,alle,199,arbledige_innvkat_land,personer
2009,0704,innvandrere,alle,199,arbledige_innvkat_land,personer
2012,0101,alle,alle,199,arbledige_innvkat_land,personer
2012,0101,innvandrere,alle,199,arbledige_innvkat_land,personer
2014,0101,alle,alle,200,arbledige_innvkat_land,personer
2014,0101,innvandrere,alle,200,arbledige_innvkat_land,personer
2009,1902,alle,alle,201,arbledige_innvkat_land,personer
2009,1902,innvandrere,alle,201,arbledige_innvkat_land,personer
2010,0230,alle,2,201,arbledige_innvkat_land,personer
2010,0230,innvandrere,2,201,arbledige_innvkat_land,personer
2008,1201,alle,1,202,arbledige_innvkat_land,personer
2008,1201,innvandrere,1,202,arbledige_innvkat_land,personer
2010,0706,alle,2,202,arbledige_innvkat_land,personer
2010,0706,innvandrere,2,202,arbledige_innvkat_land,personer
2013,1902,alle,alle,202,arbledige_innvkat_land,personer
2013,1902,innvandrere,alle,202,arbledige_innvkat_land,personer
2009,0706,alle,2,203,arbledige_innvkat_land,personer
2009,0706,innvandrere,2,203,arbledige_innvkat_land,personer
2013,0220,alle,2,204,arbledige_innvkat_land,personer
2013,0220,innvandrere,2,204,arbledige_innvkat_land,personer
2014,0106,alle,1,204,arbledige_innvkat_land,personer
2014,0106,innvandrere,1,204,arbledige_innvkat_land,personer
2006,0105,alle,2,205,arbledige_innvkat_land,personer
2006,0105,innvandrere,2,205,arbledige_innvkat_land,personer
2011,0104,alle,2,205,arbledige_innvkat_land,personer
2011,0104,innvandrere,2,205,arbledige_innvkat_land,personer
2014,0706,alle,2,205,arbledige_innvkat_land,personer
2014,0706,innvandrere,2,205,arbledige_innvkat_land,personer
2006,0231,alle,2,207,arbledige_innvkat_land,personer
2006,0231,innvandrere,2,207,arbledige_innvkat_land,personer
2007,0219,alle,alle,207,arbledige_innvkat_land,personer
2007,0219,innvandrere,alle,207,arbledige_innvkat_land,personer
2008,0230,alle,alle,207,arbledige_innvkat_land,personer
2008,0230,innvandrere,alle,207,arbledige_innvkat_land,personer
2011,1902,alle,alle,207,arbledige_innvkat_land,personer
2011,1902,innvandrere,alle,207,arbledige_innvkat_land,personer
2014,0906,alle,2,207,arbledige_innvkat_land,personer
2014,0906,innvandrere,2,207,arbledige_innvkat_land,personer
2012,1504,alle,alle,208,arbledige_innvkat_land,personer
2012,1504,innvandrere,alle,208,arbledige_innvkat_land,personer
2014,0230,alle,2,209,arbledige_innvkat_land,personer
2014,0230,innvandrere,2,209,arbledige_innvkat_land,personer
2014,0701,alle,alle,209,arbledige_innvkat_land,personer
2014,0701,innvandrere,alle,209,arbledige_innvkat_land,personer
2011,0706,alle,2,211,arbledige_innvkat_land,personer
2011,0706,innvandrere,2,211,arbledige_innvkat_land,personer
2007,0231,alle,alle,213,arbledige_innvkat_land,personer
2007,0231,innvandrere,alle,213,arbledige_innvkat_land,personer
2010,0104,alle,2,213,arbledige_innvkat_land,personer
2010,0104,innvandrere,2,213,arbledige_innvkat_land,personer
2010,0709,alle,alle,213,arbledige_innvkat_land,personer
2010,0709,innvandrere,alle,213,arbledige_innvkat_land,personer
2013,0230,alle,2,213,arbledige_innvkat_land,personer
2013,0230,innvandrere,2,213,arbledige_innvkat_land,personer
2013,0706,alle,2,213,arbledige_innvkat_land,personer
2013,0706,innvandrere,2,213,arbledige_innvkat_land,personer
2013,1001,alle,1,214,arbledige_innvkat_land,personer
2013,1001,innvandrere,1,214,arbledige_innvkat_land,personer
2007,0105,alle,alle,216,arbledige_innvkat_land,personer
2007,0105,innvandrere,alle,216,arbledige_innvkat_land,personer
2012,0104,alle,2,216,arbledige_innvkat_land,personer
2012,0104,innvandrere,2,216,arbledige_innvkat_land,personer
2012,0805,alle,alle,217,arbledige_innvkat_land,personer
2012,0805,innvandrere,alle,217,arbledige_innvkat_land,personer
2013,0106,alle,1,217,arbledige_innvkat_land,personer
2013,0106,innvandrere,1,217,arbledige_innvkat_land,personer
2014,1001,alle,1,217,arbledige_innvkat_land,personer
2014,1001,innvandrere,1,217,arbledige_innvkat_land,personer
2006,0219,alle,2,218,arbledige_innvkat_land,personer
2006,0219,innvandrere,2,218,arbledige_innvkat_land,personer
2013,0101,alle,alle,219,arbledige_innvkat_land,personer
2013,0101,innvandrere,alle,219,arbledige_innvkat_land,personer
2006,0105,alle,alle,220,arbledige_innvkat_land,personer
2006,0105,innvandrere,alle,220,arbledige_innvkat_land,personer
2006,0806,alle,2,220,arbledige_innvkat_land,personer
2006,0806,innvandrere,2,220,arbledige_innvkat_land,personer
2010,0806,alle,2,220,arbledige_innvkat_land,personer
2010,0806,innvandrere,2,220,arbledige_innvkat_land,personer
2010,1601,alle,1,220,arbledige_innvkat_land,personer
2010,1601,innvandrere,1,220,arbledige_innvkat_land,personer
2012,0230,alle,2,220,arbledige_innvkat_land,personer
2012,0230,innvandrere,2,220,arbledige_innvkat_land,personer
2009,0104,alle,2,222,arbledige_innvkat_land,personer
2009,0104,innvandrere,2,222,arbledige_innvkat_land,personer
2011,0805,alle,alle,222,arbledige_innvkat_land,personer
2011,0805,innvandrere,alle,222,arbledige_innvkat_land,personer
2013,0805,alle,alle,222,arbledige_innvkat_land,personer
2013,0805,innvandrere,alle,222,arbledige_innvkat_land,personer
2013,1102,alle,1,222,arbledige_innvkat_land,personer
2013,1102,innvandrere,1,222,arbledige_innvkat_land,personer
2012,0235,alle,alle,224,arbledige_innvkat_land,personer
2012,0235,innvandrere,alle,224,arbledige_innvkat_land,personer
2008,0806,alle,2,225,arbledige_innvkat_land,personer
2008,0806,innvandrere,2,225,arbledige_innvkat_land,personer
2013,0104,alle,2,225,arbledige_innvkat_land,personer
2013,0104,innvandrere,2,225,arbledige_innvkat_land,personer
2006,0231,alle,alle,226,arbledige_innvkat_land,personer
2006,0231,innvandrere,alle,226,arbledige_innvkat_land,personer
2009,1103,alle,1,227,arbledige_innvkat_land,personer
2009,1103,innvandrere,1,227,arbledige_innvkat_land,personer
2011,0230,alle,2,227,arbledige_innvkat_land,personer
2011,0230,innvandrere,2,227,arbledige_innvkat_land,personer
2011,0235,alle,alle,227,arbledige_innvkat_land,personer
2011,0235,innvandrere,alle,227,arbledige_innvkat_land,personer
2013,0602,alle,1,229,arbledige_innvkat_land,personer
2013,0602,innvandrere,1,229,arbledige_innvkat_land,personer
2014,0104,alle,2,230,arbledige_innvkat_land,personer
2014,0104,innvandrere,2,230,arbledige_innvkat_land,personer
2009,0230,alle,2,231,arbledige_innvkat_land,personer
2009,0230,innvandrere,2,231,arbledige_innvkat_land,personer
2009,1601,alle,1,231,arbledige_innvkat_land,personer
2009,1601,innvandrere,1,231,arbledige_innvkat_land,personer
2010,0704,alle,alle,231,arbledige_innvkat_land,personer
2010,0704,innvandrere,alle,231,arbledige_innvkat_land,personer
2008,0105,alle,2,232,arbledige_innvkat_land,personer
2008,0105,innvandrere,2,232,arbledige_innvkat_land,personer
2011,0219,alle,1,232,arbledige_innvkat_land,personer
2011,0219,innvandrere,1,232,arbledige_innvkat_land,personer
2012,1106,alle,alle,232,arbledige_innvkat_land,personer
2012,1106,innvandrere,alle,232,arbledige_innvkat_land,personer
2013,0213,alle,alle,234,arbledige_innvkat_land,personer
2013,0213,innvandrere,alle,234,arbledige_innvkat_land,personer
2006,0806,alle,alle,238,arbledige_innvkat_land,personer
2006,0806,innvandrere,alle,238,arbledige_innvkat_land,personer
2011,0704,alle,alle,238,arbledige_innvkat_land,personer
2011,0704,innvandrere,alle,238,arbledige_innvkat_land,personer
2012,0709,alle,alle,240,arbledige_innvkat_land,personer
2012,0709,innvandrere,alle,240,arbledige_innvkat_land,personer
2014,1902,alle,alle,240,arbledige_innvkat_land,personer
2014,1902,innvandrere,alle,240,arbledige_innvkat_land,personer
2009,1102,alle,2,241,arbledige_innvkat_land,personer
2009,1102,innvandrere,2,241,arbledige_innvkat_land,personer
2012,0706,alle,2,241,arbledige_innvkat_land,personer
2012,0706,innvandrere,2,241,arbledige_innvkat_land,personer
2007,0806,alle,2,242,arbledige_innvkat_land,personer
2007,0806,innvandrere,2,242,arbledige_innvkat_land,personer
2012,0704,alle,alle,242,arbledige_innvkat_land,personer
2012,0704,innvandrere,alle,242,arbledige_innvkat_land,personer
2014,0805,alle,alle,242,arbledige_innvkat_land,personer
2014,0805,innvandrere,alle,242,arbledige_innvkat_land,personer
2010,1102,alle,2,246,arbledige_innvkat_land,personer
2010,1102,innvandrere,2,246,arbledige_innvkat_land,personer
2011,1102,alle,2,246,arbledige_innvkat_land,personer
2011,1102,innvandrere,2,246,arbledige_innvkat_land,personer
2011,0709,alle,alle,247,arbledige_innvkat_land,personer
2011,0709,innvandrere,alle,247,arbledige_innvkat_land,personer
2009,0906,alle,alle,248,arbledige_innvkat_land,personer
2009,0906,innvandrere,alle,248,arbledige_innvkat_land,personer
2014,0602,alle,1,250,arbledige_innvkat_land,personer
2014,0602,innvandrere,1,250,arbledige_innvkat_land,personer
2011,1106,alle,alle,251,arbledige_innvkat_land,personer
2011,1106,innvandrere,alle,251,arbledige_innvkat_land,personer
2008,0231,alle,2,253,arbledige_innvkat_land,personer
2008,0231,innvandrere,2,253,arbledige_innvkat_land,personer
2013,0709,alle,alle,253,arbledige_innvkat_land,personer
2013,0709,innvandrere,alle,253,arbledige_innvkat_land,personer
2009,0220,alle,alle,254,arbledige_innvkat_land,personer
2009,0220,innvandrere,alle,254,arbledige_innvkat_land,personer
2014,0704,alle,alle,254,arbledige_innvkat_land,personer
2014,0704,innvandrere,alle,254,arbledige_innvkat_land,personer
2010,0230,alle,alle,256,arbledige_innvkat_land,personer
2010,0230,innvandrere,alle,256,arbledige_innvkat_land,personer
2007,1001,alle,2,257,arbledige_innvkat_land,personer
2007,1001,innvandrere,2,257,arbledige_innvkat_land,personer
2007,0806,alle,alle,259,arbledige_innvkat_land,personer
2007,0806,innvandrere,alle,259,arbledige_innvkat_land,personer
2010,0906,alle,alle,259,arbledige_innvkat_land,personer
2010,0906,innvandrere,alle,259,arbledige_innvkat_land,personer
2011,0220,alle,alle,259,arbledige_innvkat_land,personer
2011,0220,innvandrere,alle,259,arbledige_innvkat_land,personer
2012,1102,alle,2,260,arbledige_innvkat_land,personer
2012,1102,innvandrere,2,260,arbledige_innvkat_land,personer
2014,1102,alle,1,260,arbledige_innvkat_land,personer
2014,1102,innvandrere,1,260,arbledige_innvkat_land,personer
2009,0706,alle,alle,262,arbledige_innvkat_land,personer
2009,0706,innvandrere,alle,262,arbledige_innvkat_land,personer
2010,1103,alle,1,262,arbledige_innvkat_land,personer
2010,1103,innvandrere,1,262,arbledige_innvkat_land,personer
2007,0106,alle,2,263,arbledige_innvkat_land,personer
2007,0106,innvandrere,2,263,arbledige_innvkat_land,personer
2008,1001,alle,2,263,arbledige_innvkat_land,personer
2008,1001,innvandrere,2,263,arbledige_innvkat_land,personer
2008,0806,alle,alle,265,arbledige_innvkat_land,personer
2008,0806,innvandrere,alle,265,arbledige_innvkat_land,personer
2014,1504,alle,alle,265,arbledige_innvkat_land,personer
2014,1504,innvandrere,alle,265,arbledige_innvkat_land,personer
2006,0219,alle,alle,267,arbledige_innvkat_land,personer
2006,0219,innvandrere,alle,267,arbledige_innvkat_land,personer
2010,0104,alle,alle,270,arbledige_innvkat_land,personer
2010,0104,innvandrere,alle,270,arbledige_innvkat_land,personer
2008,0105,alle,alle,273,arbledige_innvkat_land,personer
2008,0105,innvandrere,alle,273,arbledige_innvkat_land,personer
2009,0230,alle,alle,274,arbledige_innvkat_land,personer
2009,0230,innvandrere,alle,274,arbledige_innvkat_land,personer
2013,1102,alle,2,274,arbledige_innvkat_land,personer
2013,1102,innvandrere,2,274,arbledige_innvkat_land,personer
2013,1601,alle,1,275,arbledige_innvkat_land,personer
2013,1601,innvandrere,1,275,arbledige_innvkat_land,personer
2009,0104,alle,alle,277,arbledige_innvkat_land,personer
2009,0104,innvandrere,alle,277,arbledige_innvkat_land,personer
2014,0231,alle,2,277,arbledige_innvkat_land,personer
2014,0231,innvandrere,2,277,arbledige_innvkat_land,personer
2010,0105,alle,2,278,arbledige_innvkat_land,personer
2010,0105,innvandrere,2,278,arbledige_innvkat_land,personer
2008,0231,alle,alle,280,arbledige_innvkat_land,personer
2008,0231,innvandrere,alle,280,arbledige_innvkat_land,personer
2013,1504,alle,alle,280,arbledige_innvkat_land,personer
2013,1504,innvandrere,alle,280,arbledige_innvkat_land,personer
2011,0906,alle,alle,282,arbledige_innvkat_land,personer
2011,0906,innvandrere,alle,282,arbledige_innvkat_land,personer
2014,1102,alle,2,282,arbledige_innvkat_land,personer
2014,1102,innvandrere,2,282,arbledige_innvkat_land,personer
2010,0220,alle,alle,283,arbledige_innvkat_land,personer
2010,0220,innvandrere,alle,283,arbledige_innvkat_land,personer
2013,0704,alle,alle,283,arbledige_innvkat_land,personer
2013,0704,innvandrere,alle,283,arbledige_innvkat_land,personer
2013,1106,alle,alle,284,arbledige_innvkat_land,personer
2013,1106,innvandrere,alle,284,arbledige_innvkat_land,personer
2009,1106,alle,alle,285,arbledige_innvkat_land,personer
2009,1106,innvandrere,alle,285,arbledige_innvkat_land,personer
2011,0230,alle,alle,286,arbledige_innvkat_land,personer
2011,0230,innvandrere,alle,286,arbledige_innvkat_land,personer
2007,1103,alle,2,288,arbledige_innvkat_land,personer
2007,1103,innvandrere,2,288,arbledige_innvkat_land,personer
2012,0219,alle,1,288,arbledige_innvkat_land,personer
2012,0219,innvandrere,1,288,arbledige_innvkat_land,personer
2012,0220,alle,alle,289,arbledige_innvkat_land,personer
2012,0220,innvandrere,alle,289,arbledige_innvkat_land,personer
2012,0230,alle,alle,289,arbledige_innvkat_land,personer
2012,0230,innvandrere,alle,289,arbledige_innvkat_land,personer
2007,1001,alle,alle,291,arbledige_innvkat_land,personer
2007,1001,innvandrere,alle,291,arbledige_innvkat_land,personer
2011,0104,alle,alle,292,arbledige_innvkat_land,personer
2011,0104,innvandrere,alle,292,arbledige_innvkat_land,personer
2012,0906,alle,alle,292,arbledige_innvkat_land,personer
2012,0906,innvandrere,alle,292,arbledige_innvkat_land,personer
2011,0219,alle,2,293,arbledige_innvkat_land,personer
2011,0219,innvandrere,2,293,arbledige_innvkat_land,personer
2014,0235,alle,alle,293,arbledige_innvkat_land,personer
2014,0235,innvandrere,alle,293,arbledige_innvkat_land,personer
2010,0806,alle,alle,294,arbledige_innvkat_land,personer
2010,0806,innvandrere,alle,294,arbledige_innvkat_land,personer
2008,1103,alle,2,295,arbledige_innvkat_land,personer
2008,1103,innvandrere,2,295,arbledige_innvkat_land,personer
2013,1103,alle,1,295,arbledige_innvkat_land,personer
2013,1103,innvandrere,1,295,arbledige_innvkat_land,personer
2009,0219,alle,1,297,arbledige_innvkat_land,personer
2009,0219,innvandrere,1,297,arbledige_innvkat_land,personer
2010,0219,alle,2,297,arbledige_innvkat_land,personer
2010,0219,innvandrere,2,297,arbledige_innvkat_land,personer
2010,0706,alle,alle,297,arbledige_innvkat_land,personer
2010,0706,innvandrere,alle,297,arbledige_innvkat_land,personer
2008,0219,alle,alle,299,arbledige_innvkat_land,personer
2008,0219,innvandrere,alle,299,arbledige_innvkat_land,personer
2010,1106,alle,alle,299,arbledige_innvkat_land,personer
2010,1106,innvandrere,alle,299,arbledige_innvkat_land,personer
2006,1001,alle,2,301,arbledige_innvkat_land,personer
2006,1001,innvandrere,2,301,arbledige_innvkat_land,personer
2011,0706,alle,alle,301,arbledige_innvkat_land,personer
2011,0706,innvandrere,alle,301,arbledige_innvkat_land,personer
2014,0219,alle,2,302,arbledige_innvkat_land,personer
2014,0219,innvandrere,2,302,arbledige_innvkat_land,personer
2007,0106,alle,alle,303,arbledige_innvkat_land,personer
2007,0106,innvandrere,alle,303,arbledige_innvkat_land,personer
2009,0806,alle,2,303,arbledige_innvkat_land,personer
2009,0806,innvandrere,2,303,arbledige_innvkat_land,personer
2009,0105,alle,2,304,arbledige_innvkat_land,personer
2009,0105,innvandrere,2,304,arbledige_innvkat_land,personer
2013,0219,alle,1,304,arbledige_innvkat_land,personer
2013,0219,innvandrere,1,304,arbledige_innvkat_land,personer
2014,0219,alle,1,307,arbledige_innvkat_land,personer
2014,0219,innvandrere,1,307,arbledige_innvkat_land,personer
2014,0104,alle,alle,309,arbledige_innvkat_land,personer
2014,0104,innvandrere,alle,309,arbledige_innvkat_land,personer
2008,0106,alle,2,311,arbledige_innvkat_land,personer
2008,0106,innvandrere,2,311,arbledige_innvkat_land,personer
2013,0235,alle,alle,311,arbledige_innvkat_land,personer
2013,0235,innvandrere,alle,311,arbledige_innvkat_land,personer
2014,0230,alle,alle,311,arbledige_innvkat_land,personer
2014,0230,innvandrere,alle,311,arbledige_innvkat_land,personer
2013,0104,alle,alle,312,arbledige_innvkat_land,personer
2013,0104,innvandrere,alle,312,arbledige_innvkat_land,personer
2013,0230,alle,alle,314,arbledige_innvkat_land,personer
2013,0230,innvandrere,alle,314,arbledige_innvkat_land,personer
2012,0104,alle,alle,315,arbledige_innvkat_land,personer
2012,0104,innvandrere,alle,315,arbledige_innvkat_land,personer
2006,0106,alle,2,318,arbledige_innvkat_land,personer
2006,0106,innvandrere,2,318,arbledige_innvkat_land,personer
