aar,naringsregion_nr,innvkat_3,vreg_3,tabellvariabel,tabell_navn,enhet
2011,25,alle,alle,627,arbledige_innvkat_land,personer
2011,25,innvandrere,1,255,arbledige_innvkat_land,personer
2011,25,innvandrere,2,372,arbledige_innvkat_land,personer
2011,25,innvandrere,alle,627,arbledige_innvkat_land,personer
2011,26,alle,1,168,arbledige_innvkat_land,personer
2011,26,alle,2,385,arbledige_innvkat_land,personer
2011,26,alle,alle,553,arbledige_innvkat_land,personer
2011,26,innvandrere,1,168,arbledige_innvkat_land,personer
2011,26,innvandrere,2,385,arbledige_innvkat_land,personer
2011,26,innvandrere,alle,553,arbledige_innvkat_land,personer
2011,27,alle,1,203,arbledige_innvkat_land,personer
2011,27,alle,2,553,arbledige_innvkat_land,personer
2011,27,alle,alle,756,arbledige_innvkat_land,personer
2011,27,innvandrere,1,203,arbledige_innvkat_land,personer
2011,27,innvandrere,2,553,arbledige_innvkat_land,personer
2011,27,innvandrere,alle,756,arbledige_innvkat_land,personer
2011,28,alle,1,14,arbledige_innvkat_land,personer
2011,28,alle,2,68,arbledige_innvkat_land,personer
2011,28,alle,alle,82,arbledige_innvkat_land,personer
2011,28,innvandrere,1,14,arbledige_innvkat_land,personer
2011,28,innvandrere,2,68,arbledige_innvkat_land,personer
2011,28,innvandrere,alle,82,arbledige_innvkat_land,personer
2011,29,alle,1,38,arbledige_innvkat_land,personer
2011,29,alle,2,39,arbledige_innvkat_land,personer
2011,29,alle,alle,77,arbledige_innvkat_land,personer
2011,29,innvandrere,1,38,arbledige_innvkat_land,personer
2011,29,innvandrere,2,39,arbledige_innvkat_land,personer
2011,29,innvandrere,alle,77,arbledige_innvkat_land,personer
2011,30,alle,1,25,arbledige_innvkat_land,personer
2011,30,alle,2,12,arbledige_innvkat_land,personer
2011,30,alle,alle,37,arbledige_innvkat_land,personer
2011,30,innvandrere,1,25,arbledige_innvkat_land,personer
2011,30,innvandrere,2,12,arbledige_innvkat_land,personer
2011,30,innvandrere,alle,37,arbledige_innvkat_land,personer
2011,31,alle,1,15,arbledige_innvkat_land,personer
2011,31,alle,2,22,arbledige_innvkat_land,personer
2011,31,alle,alle,37,arbledige_innvkat_land,personer
2011,31,innvandrere,1,15,arbledige_innvkat_land,personer
2011,31,innvandrere,2,22,arbledige_innvkat_land,personer
2011,31,innvandrere,alle,37,arbledige_innvkat_land,personer
2011,32,alle,1,193,arbledige_innvkat_land,personer
2011,32,alle,2,284,arbledige_innvkat_land,personer
2011,32,alle,alle,477,arbledige_innvkat_land,personer
2011,32,innvandrere,1,193,arbledige_innvkat_land,personer
2011,32,innvandrere,2,284,arbledige_innvkat_land,personer
2011,32,innvandrere,alle,477,arbledige_innvkat_land,personer
2011,33,alle,1,69,arbledige_innvkat_land,personer
2011,33,alle,2,62,arbledige_innvkat_land,personer
2011,33,alle,alle,131,arbledige_innvkat_land,personer
2011,33,innvandrere,1,69,arbledige_innvkat_land,personer
2011,33,innvandrere,2,62,arbledige_innvkat_land,personer
2011,33,innvandrere,alle,131,arbledige_innvkat_land,personer
2011,34,alle,1,37,arbledige_innvkat_land,personer
2011,34,alle,2,55,arbledige_innvkat_land,personer
2011,34,alle,alle,92,arbledige_innvkat_land,personer
2011,34,innvandrere,1,37,arbledige_innvkat_land,personer
2011,34,innvandrere,2,55,arbledige_innvkat_land,personer
2011,34,innvandrere,alle,92,arbledige_innvkat_land,personer
2011,35,alle,1,229,arbledige_innvkat_land,personer
2011,35,alle,2,506,arbledige_innvkat_land,personer
2011,35,alle,alle,735,arbledige_innvkat_land,personer
2011,35,innvandrere,1,229,arbledige_innvkat_land,personer
2011,35,innvandrere,2,506,arbledige_innvkat_land,personer
2011,35,innvandrere,alle,735,arbledige_innvkat_land,personer
2011,36,alle,1,50,arbledige_innvkat_land,personer
2011,36,alle,2,39,arbledige_innvkat_land,personer
2011,36,alle,alle,89,arbledige_innvkat_land,personer
2011,36,innvandrere,1,50,arbledige_innvkat_land,personer
2011,36,innvandrere,2,39,arbledige_innvkat_land,personer
2011,36,innvandrere,alle,89,arbledige_innvkat_land,personer
2011,37,alle,1,234,arbledige_innvkat_land,personer
2011,37,alle,2,245,arbledige_innvkat_land,personer
2011,37,alle,alle,479,arbledige_innvkat_land,personer
2011,37,innvandrere,1,234,arbledige_innvkat_land,personer
2011,37,innvandrere,2,245,arbledige_innvkat_land,personer
2011,37,innvandrere,alle,479,arbledige_innvkat_land,personer
2011,38,alle,1,30,arbledige_innvkat_land,personer
2011,38,alle,2,40,arbledige_innvkat_land,personer
2011,38,alle,alle,70,arbledige_innvkat_land,personer
2011,38,innvandrere,1,30,arbledige_innvkat_land,personer
2011,38,innvandrere,2,40,arbledige_innvkat_land,personer
2011,38,innvandrere,alle,70,arbledige_innvkat_land,personer
2011,39,alle,1,475,arbledige_innvkat_land,personer
2011,39,alle,2,858,arbledige_innvkat_land,personer
2011,39,alle,alle,1333,arbledige_innvkat_land,personer
2011,39,innvandrere,1,475,arbledige_innvkat_land,personer
2011,39,innvandrere,2,858,arbledige_innvkat_land,personer
2011,39,innvandrere,alle,1333,arbledige_innvkat_land,personer
2011,40,alle,1,414,arbledige_innvkat_land,personer
2011,40,alle,2,888,arbledige_innvkat_land,personer
2011,40,alle,alle,1302,arbledige_innvkat_land,personer
2011,40,innvandrere,1,414,arbledige_innvkat_land,personer
2011,40,innvandrere,2,888,arbledige_innvkat_land,personer
2011,40,innvandrere,alle,1302,arbledige_innvkat_land,personer
2011,41,alle,1,38,arbledige_innvkat_land,personer
2011,41,alle,2,36,arbledige_innvkat_land,personer
2011,41,alle,alle,74,arbledige_innvkat_land,personer
2011,41,innvandrere,1,38,arbledige_innvkat_land,personer
2011,41,innvandrere,2,36,arbledige_innvkat_land,personer
2011,41,innvandrere,alle,74,arbledige_innvkat_land,personer
2011,42,alle,1,45,arbledige_innvkat_land,personer
2011,42,alle,2,37,arbledige_innvkat_land,personer
2011,42,alle,alle,82,arbledige_innvkat_land,personer
2011,42,innvandrere,1,45,arbledige_innvkat_land,personer
2011,42,innvandrere,2,37,arbledige_innvkat_land,personer
2011,42,innvandrere,alle,82,arbledige_innvkat_land,personer
2011,43,alle,1,8,arbledige_innvkat_land,personer
2011,43,alle,2,12,arbledige_innvkat_land,personer
2011,43,alle,alle,20,arbledige_innvkat_land,personer
2011,43,innvandrere,1,8,arbledige_innvkat_land,personer
2011,43,innvandrere,2,12,arbledige_innvkat_land,personer
2011,43,innvandrere,alle,20,arbledige_innvkat_land,personer
2011,44,alle,1,52,arbledige_innvkat_land,personer
2011,44,alle,2,39,arbledige_innvkat_land,personer
2011,44,alle,alle,91,arbledige_innvkat_land,personer
2011,44,innvandrere,1,52,arbledige_innvkat_land,personer
2011,44,innvandrere,2,39,arbledige_innvkat_land,personer
2011,44,innvandrere,alle,91,arbledige_innvkat_land,personer
2011,45,alle,1,25,arbledige_innvkat_land,personer
2011,45,alle,2,22,arbledige_innvkat_land,personer
2011,45,alle,alle,47,arbledige_innvkat_land,personer
2011,45,innvandrere,1,25,arbledige_innvkat_land,personer
2011,45,innvandrere,2,22,arbledige_innvkat_land,personer
2011,45,innvandrere,alle,47,arbledige_innvkat_land,personer
2011,46,alle,1,178,arbledige_innvkat_land,personer
2011,46,alle,2,136,arbledige_innvkat_land,personer
2011,46,alle,alle,314,arbledige_innvkat_land,personer
2011,46,innvandrere,1,178,arbledige_innvkat_land,personer
2011,46,innvandrere,2,136,arbledige_innvkat_land,personer
2011,46,innvandrere,alle,314,arbledige_innvkat_land,personer
2011,47,alle,1,103,arbledige_innvkat_land,personer
2011,47,alle,2,95,arbledige_innvkat_land,personer
2011,47,alle,alle,198,arbledige_innvkat_land,personer
2011,47,innvandrere,1,103,arbledige_innvkat_land,personer
2011,47,innvandrere,2,95,arbledige_innvkat_land,personer
2011,47,innvandrere,alle,198,arbledige_innvkat_land,personer
2011,48,alle,1,15,arbledige_innvkat_land,personer
2011,48,alle,2,6,arbledige_innvkat_land,personer
2011,48,alle,alle,21,arbledige_innvkat_land,personer
2011,48,innvandrere,1,15,arbledige_innvkat_land,personer
2011,48,innvandrere,2,6,arbledige_innvkat_land,personer
2011,48,innvandrere,alle,21,arbledige_innvkat_land,personer
2011,49,alle,1,52,arbledige_innvkat_land,personer
2011,49,alle,2,52,arbledige_innvkat_land,personer
2011,49,alle,alle,104,arbledige_innvkat_land,personer
2011,49,innvandrere,1,52,arbledige_innvkat_land,personer
2011,49,innvandrere,2,52,arbledige_innvkat_land,personer
2011,49,innvandrere,alle,104,arbledige_innvkat_land,personer
2011,50,alle,1,44,arbledige_innvkat_land,personer
2011,50,alle,2,26,arbledige_innvkat_land,personer
2011,50,alle,alle,70,arbledige_innvkat_land,personer
2011,50,innvandrere,1,44,arbledige_innvkat_land,personer
2011,50,innvandrere,2,26,arbledige_innvkat_land,personer
2011,50,innvandrere,alle,70,arbledige_innvkat_land,personer
2011,51,alle,1,23,arbledige_innvkat_land,personer
2011,51,alle,2,62,arbledige_innvkat_land,personer
2011,51,alle,alle,85,arbledige_innvkat_land,personer
2011,51,innvandrere,1,23,arbledige_innvkat_land,personer
2011,51,innvandrere,2,62,arbledige_innvkat_land,personer
2011,51,innvandrere,alle,85,arbledige_innvkat_land,personer
2011,52,alle,1,79,arbledige_innvkat_land,personer
2011,52,alle,2,99,arbledige_innvkat_land,personer
2011,52,alle,alle,178,arbledige_innvkat_land,personer
2011,52,innvandrere,1,79,arbledige_innvkat_land,personer
2011,52,innvandrere,2,99,arbledige_innvkat_land,personer
2011,52,innvandrere,alle,178,arbledige_innvkat_land,personer
2011,53,alle,1,92,arbledige_innvkat_land,personer
2011,53,alle,2,91,arbledige_innvkat_land,personer
2011,53,alle,alle,183,arbledige_innvkat_land,personer
2011,53,innvandrere,1,92,arbledige_innvkat_land,personer
2011,53,innvandrere,2,91,arbledige_innvkat_land,personer
2011,53,innvandrere,alle,183,arbledige_innvkat_land,personer
2011,54,alle,1,45,arbledige_innvkat_land,personer
2011,54,alle,2,20,arbledige_innvkat_land,personer
2011,54,alle,alle,65,arbledige_innvkat_land,personer
2011,54,innvandrere,1,45,arbledige_innvkat_land,personer
2011,54,innvandrere,2,20,arbledige_innvkat_land,personer
2011,54,innvandrere,alle,65,arbledige_innvkat_land,personer
2011,55,alle,1,76,arbledige_innvkat_land,personer
2011,55,alle,2,80,arbledige_innvkat_land,personer
2011,55,alle,alle,156,arbledige_innvkat_land,personer
2011,55,innvandrere,1,76,arbledige_innvkat_land,personer
2011,55,innvandrere,2,80,arbledige_innvkat_land,personer
2011,55,innvandrere,alle,156,arbledige_innvkat_land,personer
2011,56,alle,1,163,arbledige_innvkat_land,personer
2011,56,alle,2,147,arbledige_innvkat_land,personer
2011,56,alle,alle,310,arbledige_innvkat_land,personer
2011,56,innvandrere,1,163,arbledige_innvkat_land,personer
2011,56,innvandrere,2,147,arbledige_innvkat_land,personer
2011,56,innvandrere,alle,310,arbledige_innvkat_land,personer
2011,57,alle,1,27,arbledige_innvkat_land,personer
2011,57,alle,2,32,arbledige_innvkat_land,personer
2011,57,alle,alle,59,arbledige_innvkat_land,personer
2011,57,innvandrere,1,27,arbledige_innvkat_land,personer
2011,57,innvandrere,2,32,arbledige_innvkat_land,personer
2011,57,innvandrere,alle,59,arbledige_innvkat_land,personer
2011,58,alle,1,37,arbledige_innvkat_land,personer
2011,58,alle,2,15,arbledige_innvkat_land,personer
2011,58,alle,alle,52,arbledige_innvkat_land,personer
2011,58,innvandrere,1,37,arbledige_innvkat_land,personer
2011,58,innvandrere,2,15,arbledige_innvkat_land,personer
2011,58,innvandrere,alle,52,arbledige_innvkat_land,personer
2011,59,alle,1,7,arbledige_innvkat_land,personer
2011,59,alle,2,0,arbledige_innvkat_land,personer
2011,59,alle,alle,9,arbledige_innvkat_land,personer
2011,59,innvandrere,1,7,arbledige_innvkat_land,personer
2011,59,innvandrere,2,0,arbledige_innvkat_land,personer
2011,59,innvandrere,alle,9,arbledige_innvkat_land,personer
2011,60,alle,1,19,arbledige_innvkat_land,personer
2011,60,alle,2,53,arbledige_innvkat_land,personer
2011,60,alle,alle,72,arbledige_innvkat_land,personer
2011,60,innvandrere,1,19,arbledige_innvkat_land,personer
2011,60,innvandrere,2,53,arbledige_innvkat_land,personer
2011,60,innvandrere,alle,72,arbledige_innvkat_land,personer
2011,61,alle,1,270,arbledige_innvkat_land,personer
2011,61,alle,2,631,arbledige_innvkat_land,personer
2011,61,alle,alle,901,arbledige_innvkat_land,personer
2011,61,innvandrere,1,270,arbledige_innvkat_land,personer
2011,61,innvandrere,2,631,arbledige_innvkat_land,personer
2011,61,innvandrere,alle,901,arbledige_innvkat_land,personer
2011,62,alle,1,4,arbledige_innvkat_land,personer
2011,62,alle,2,7,arbledige_innvkat_land,personer
2011,62,alle,alle,11,arbledige_innvkat_land,personer
2011,62,innvandrere,1,4,arbledige_innvkat_land,personer
2011,62,innvandrere,2,7,arbledige_innvkat_land,personer
2011,62,innvandrere,alle,11,arbledige_innvkat_land,personer
2011,63,alle,1,22,arbledige_innvkat_land,personer
2011,63,alle,2,51,arbledige_innvkat_land,personer
2011,63,alle,alle,73,arbledige_innvkat_land,personer
2011,63,innvandrere,1,22,arbledige_innvkat_land,personer
2011,63,innvandrere,2,51,arbledige_innvkat_land,personer
2011,63,innvandrere,alle,73,arbledige_innvkat_land,personer
2011,64,alle,1,73,arbledige_innvkat_land,personer
2011,64,alle,2,98,arbledige_innvkat_land,personer
2011,64,alle,alle,171,arbledige_innvkat_land,personer
2011,64,innvandrere,1,73,arbledige_innvkat_land,personer
2011,64,innvandrere,2,98,arbledige_innvkat_land,personer
2011,64,innvandrere,alle,171,arbledige_innvkat_land,personer
2011,65,alle,1,3,arbledige_innvkat_land,personer
2011,65,alle,2,3,arbledige_innvkat_land,personer
2011,65,alle,alle,6,arbledige_innvkat_land,personer
2011,65,innvandrere,1,3,arbledige_innvkat_land,personer
2011,65,innvandrere,2,3,arbledige_innvkat_land,personer
2011,65,innvandrere,alle,6,arbledige_innvkat_land,personer
2011,66,alle,1,12,arbledige_innvkat_land,personer
2011,66,alle,2,19,arbledige_innvkat_land,personer
2011,66,alle,alle,31,arbledige_innvkat_land,personer
2011,66,innvandrere,1,12,arbledige_innvkat_land,personer
2011,66,innvandrere,2,19,arbledige_innvkat_land,personer
2011,66,innvandrere,alle,31,arbledige_innvkat_land,personer
2011,67,alle,1,14,arbledige_innvkat_land,personer
2011,67,alle,2,19,arbledige_innvkat_land,personer
2011,67,alle,alle,33,arbledige_innvkat_land,personer
2011,67,innvandrere,1,14,arbledige_innvkat_land,personer
2011,67,innvandrere,2,19,arbledige_innvkat_land,personer
2011,67,innvandrere,alle,33,arbledige_innvkat_land,personer
2011,68,alle,1,9,arbledige_innvkat_land,personer
2011,68,alle,2,17,arbledige_innvkat_land,personer
2011,68,alle,alle,26,arbledige_innvkat_land,personer
2011,68,innvandrere,1,9,arbledige_innvkat_land,personer
2011,68,innvandrere,2,17,arbledige_innvkat_land,personer
2011,68,innvandrere,alle,26,arbledige_innvkat_land,personer
2011,69,alle,1,17,arbledige_innvkat_land,personer
2011,69,alle,2,27,arbledige_innvkat_land,personer
2011,69,alle,alle,44,arbledige_innvkat_land,personer
2011,69,innvandrere,1,17,arbledige_innvkat_land,personer
2011,69,innvandrere,2,27,arbledige_innvkat_land,personer
2011,69,innvandrere,alle,44,arbledige_innvkat_land,personer
2011,70,alle,1,4,arbledige_innvkat_land,personer
2011,70,alle,2,4,arbledige_innvkat_land,personer
2011,70,alle,alle,8,arbledige_innvkat_land,personer
2011,70,innvandrere,1,4,arbledige_innvkat_land,personer
2011,70,innvandrere,2,4,arbledige_innvkat_land,personer
2011,70,innvandrere,alle,8,arbledige_innvkat_land,personer
2011,71,alle,1,10,arbledige_innvkat_land,personer
2011,71,alle,2,20,arbledige_innvkat_land,personer
2011,71,alle,alle,30,arbledige_innvkat_land,personer
2011,71,innvandrere,1,10,arbledige_innvkat_land,personer
2011,71,innvandrere,2,20,arbledige_innvkat_land,personer
2011,71,innvandrere,alle,30,arbledige_innvkat_land,personer
2011,72,alle,1,25,arbledige_innvkat_land,personer
2011,72,alle,2,37,arbledige_innvkat_land,personer
2011,72,alle,alle,62,arbledige_innvkat_land,personer
2011,72,innvandrere,1,25,arbledige_innvkat_land,personer
2011,72,innvandrere,2,37,arbledige_innvkat_land,personer
2011,72,innvandrere,alle,62,arbledige_innvkat_land,personer
2011,73,alle,1,53,arbledige_innvkat_land,personer
2011,73,alle,2,125,arbledige_innvkat_land,personer
2011,73,alle,alle,178,arbledige_innvkat_land,personer
2011,73,innvandrere,1,53,arbledige_innvkat_land,personer
2011,73,innvandrere,2,125,arbledige_innvkat_land,personer
2011,73,innvandrere,alle,178,arbledige_innvkat_land,personer
2011,74,alle,1,38,arbledige_innvkat_land,personer
2011,74,alle,2,76,arbledige_innvkat_land,personer
2011,74,alle,alle,114,arbledige_innvkat_land,personer
2011,74,innvandrere,1,38,arbledige_innvkat_land,personer
2011,74,innvandrere,2,76,arbledige_innvkat_land,personer
2011,74,innvandrere,alle,114,arbledige_innvkat_land,personer
2011,75,alle,1,42,arbledige_innvkat_land,personer
2011,75,alle,2,54,arbledige_innvkat_land,personer
2011,75,alle,alle,96,arbledige_innvkat_land,personer
2011,75,innvandrere,1,42,arbledige_innvkat_land,personer
2011,75,innvandrere,2,54,arbledige_innvkat_land,personer
2011,75,innvandrere,alle,96,arbledige_innvkat_land,personer
2011,76,alle,1,32,arbledige_innvkat_land,personer
2011,76,alle,2,98,arbledige_innvkat_land,personer
2011,76,alle,alle,130,arbledige_innvkat_land,personer
2011,76,innvandrere,1,32,arbledige_innvkat_land,personer
2011,76,innvandrere,2,98,arbledige_innvkat_land,personer
2011,76,innvandrere,alle,130,arbledige_innvkat_land,personer
2011,77,alle,1,18,arbledige_innvkat_land,personer
2011,77,alle,2,48,arbledige_innvkat_land,personer
2011,77,alle,alle,66,arbledige_innvkat_land,personer
2011,77,innvandrere,1,18,arbledige_innvkat_land,personer
2011,77,innvandrere,2,48,arbledige_innvkat_land,personer
2011,77,innvandrere,alle,66,arbledige_innvkat_land,personer
2011,78,alle,1,22,arbledige_innvkat_land,personer
2011,78,alle,2,34,arbledige_innvkat_land,personer
2011,78,alle,alle,56,arbledige_innvkat_land,personer
2011,78,innvandrere,1,22,arbledige_innvkat_land,personer
2011,78,innvandrere,2,34,arbledige_innvkat_land,personer
2011,78,innvandrere,alle,56,arbledige_innvkat_land,personer
2011,79,alle,1,85,arbledige_innvkat_land,personer
2011,79,alle,2,132,arbledige_innvkat_land,personer
2011,79,alle,alle,217,arbledige_innvkat_land,personer
2011,79,innvandrere,1,85,arbledige_innvkat_land,personer
2011,79,innvandrere,2,132,arbledige_innvkat_land,personer
2011,79,innvandrere,alle,217,arbledige_innvkat_land,personer
2011,80,alle,1,5,arbledige_innvkat_land,personer
2011,80,alle,2,21,arbledige_innvkat_land,personer
2011,80,alle,alle,26,arbledige_innvkat_land,personer
2011,80,innvandrere,1,5,arbledige_innvkat_land,personer
2011,80,innvandrere,2,21,arbledige_innvkat_land,personer
2011,80,innvandrere,alle,26,arbledige_innvkat_land,personer
2011,81,alle,1,56,arbledige_innvkat_land,personer
2011,81,alle,2,89,arbledige_innvkat_land,personer
2011,81,alle,alle,145,arbledige_innvkat_land,personer
2011,81,innvandrere,1,56,arbledige_innvkat_land,personer
2011,81,innvandrere,2,89,arbledige_innvkat_land,personer
